Source Target Weight
312693 249312 2
312693 58465 2
312693 107882 2
312693 293870 2
312693 286558 2
82669 16479 2
82669 23046 2
82669 370013 2
44601 476224 2
44601 464553 2
44601 187200 2
44601 139330 2
44601 194415 2
44601 382466 2
44601 369857 2
44601 393221 2
44601 23859 2
44601 338395 2
44601 43857 2
44601 64140 2
44601 64073 2
44601 204423 2
44601 396253 2
44601 116970 2
44601 204584 2
44601 93396 2
44601 339642 2
44601 420852 2
44601 137961 2
44601 233664 2
44601 40970 2
44601 214222 2
141260 333953 2
141260 305939 2
141260 227045 2
141260 433847 2
141260 187134 2
141260 431768 2
141260 109583 2
141260 1854034 2
141260 314341 2
141260 219804 2
141260 248148 2
141260 149983 2
141260 81015 2
141260 83071 2
141260 157543 2
141260 281562 2
141260 148200 2
222226 164234 2
222226 227045 2
222226 84317 2
222226 75361 2
222226 371802 2
222226 140382 2
222226 192872 2
222226 81015 2
222226 78039 2
222226 60122 2
222226 374479 2
222226 240877 2
222226 181377 2
222226 276640 2
222226 198227 2
222226 179208 2
409565 25614 2
409565 19111 2
278853 373314 2
278853 220946 2
278853 146674 2
278853 93396 2
15190 68808 2
15190 146587 2
75361 68808 2
75361 227045 2
75361 433847 2
204747 458592 2
204747 164234 2
204747 447436 2
204747 354133 2
204747 83071 2
204747 281204 2
68808 81015 2
68808 179208 2
68808 68561 2
458592 496771 2
458592 281204 2
458592 271461 2
458592 54578 2
458592 417408 2
458592 117173 2
458592 454690 2
458592 431768 2
458592 320385 2
458592 358864 2
458592 179208 2
458592 448030 2
81015 238316 2
81015 433847 2
81015 453652 2
81015 453675 2
81015 434479 2
81015 371802 2
81015 109583 2
81015 454690 2
81015 432846 2
81015 384791 2
81015 216553 2
81015 196409 2
81015 83071 2
81015 276640 2
238316 164234 2
238316 78039 2
146587 106181 2
146587 286671 2
146587 110984 2
146587 374432 2
146587 381166 2
146587 243740 2
146587 106703 2
146587 184933 2
146587 151868 2
146587 435641 2
146587 354133 2
146587 496771 2
146587 281204 2
146587 175908 2
146587 311461 2
146587 108317 2
146587 98044 2
146587 227045 2
146587 330170 2
146587 43089 2
146587 130477 2
146587 283140 2
146587 14104 2
146587 157543 2
146587 223119 2
146587 423806 2
146587 476337 2
146587 79739 2
146587 2320038 2
146587 116368 2
146587 417408 2
146587 363537 2
146587 305491 2
146587 48668 2
146587 437283 2
146587 441948 2
146587 414309 2
146587 127120 2
440357 135093 2
440357 240182 2
440357 93396 2
440357 328605 2
440357 267872 2
11704 46969 2
11704 326432 2
11704 369590 2
11704 234272 2
11704 93396 2
11704 390490 2
11704 197203 2
11704 220946 2
11704 142259 2
11704 835 2
11704 343280 2
11704 281275 2
225990 286998 2
225990 122039 2
225990 467746 2
225990 380474 2
225990 169688 2
225990 69069 2
225990 119054 2
225990 449984 2
225990 326432 2
225990 289635 2
225990 319009 2
225990 205011 2
225990 117896 2
225990 147495 2
225990 1805078 2
225990 26210 2
225990 300773 2
225990 317331 2
225990 339513 2
225990 194415 2
225990 11242 2
225990 137892 2
225990 132396 2
225990 53704 2
225990 120992 2
225990 302010 2
225990 168399 2
225990 164456 2
225990 307624 2
225990 136299 2
225990 63694 2
225990 401787 2
225990 420554 2
225990 156476 2
225990 155296 2
225990 158633 2
225990 59077 2
225990 89212 2
225990 299540 2
225990 13831 2
225990 263029 2
146930 369857 2
146930 104777 2
146930 442405 2
146930 23859 2
146930 74091 2
146930 218612 2
146930 340987 2
146930 109538 2
146930 431437 2
146930 168791 2
146930 381271 2
146930 46969 2
146930 317331 2
146930 63899 2
146930 319585 2
146930 144477 2
146930 412619 2
146930 223974 2
146930 299540 2
146930 401531 2
146930 292431 2
146930 37159 2
146930 242117 2
146930 335813 2
146930 342626 2
146930 217233 2
146930 248757 2
146930 173055 2
146930 144582 2
146930 40970 2
146930 304957 2
146930 382466 2
36944 46969 2
36944 210737 2
36944 369857 2
36944 192114 2
36944 109538 2
36944 134951 2
36944 162114 2
36944 116368 2
36944 109875 2
36944 239252 2
36944 397572 2
36944 499320 2
36944 80336 2
36944 39145 2
36944 324303 2
36944 368951 2
36944 130970 2
36944 101626 2
36944 54140 2
36944 187200 2
36944 451384 2
36944 418260 2
36944 265764 2
36944 63899 2
36944 69069 2
36944 342626 2
434479 33075 2
434479 154520 2
434479 282441 2
434479 91226 2
434479 146417 2
434479 164469 2
434479 158310 2
434479 343967 2
434479 313546 2
434479 167543 2
434479 362393 2
434479 332455 2
434479 290672 2
434479 125561 2
434479 267431 2
434479 393466 2
434479 268798 2
434479 15585 2
434479 65031 2
434479 57340 2
434479 42659 2
434479 128870 2
434479 253446 2
434479 482949 2
434479 467779 2
434479 63052 2
434479 91502 2
434479 100762 2
434479 92063 2
434479 303067 2
434479 100207 2
434479 49053 2
434479 148911 2
434479 1322691 2
434479 306490 2
434479 75844 2
434479 91645 2
434479 270120 2
434479 16479 2
434479 260438 2
434479 379050 2
434479 11572 2
434479 423309 2
434479 742556 2
434479 440899 2
434479 336353 2
434479 431768 2
434479 151821 2
434479 447590 2
434479 182005 2
434479 221178 2
434479 325932 2
434479 78039 2
434479 60122 2
434479 305939 2
434479 378843 2
434479 329937 2
434479 135651 2
434479 479213 2
434479 12893 2
434479 348055 2
434479 256797 2
434479 459201 2
434479 287832 2
434479 207517 2
434479 251407 2
434479 498990 2
434479 296474 2
434479 8366 2
434479 394628 2
434479 291519 2
434479 109407 2
434479 412277 2
434479 309545 2
434479 421657 2
434479 19033 2
434479 386022 2
434479 318877 2
434479 357832 2
434479 454690 2
434479 19050 2
434479 138409 2
434479 280627 2
434479 322686 2
434479 485362 2
434479 405024 2
434479 3618 2
434479 297542 2
434479 364114 2
434479 167366 2
434479 260719 2
434479 1269072 2
434479 303731 2
434479 134309 2
434479 448028 2
434479 402571 2
434479 42714 2
434479 295267 2
434479 213105 2
434479 441948 2
434479 314341 2
434479 32789 2
434479 46969 2
434479 128710 2
434479 369857 2
434479 18763 2
434479 424046 2
434479 500054 2
434479 281195 2
434479 1766799 2
434479 92968 2
434479 16211 2
434479 172734 2
434479 95967 2
434479 181946 2
434479 385990 2
434479 124122 2
434479 62832 2
434479 462543 2
434479 299772 2
434479 221110 2
434479 98830 2
434479 281501 2
434479 34447 2
434479 19930 2
434479 312431 2
434479 504723 2
434479 389654 2
434479 86843 2
434479 2042 2
434479 89849 2
434479 154721 2
434479 425101 2
434479 330057 2
434479 492846 2
434479 249531 2
434479 470091 2
434479 486709 2
434479 494534 2
434479 325211 2
434479 101242 2
434479 158003 2
434479 200952 2
434479 362850 2
434479 198274 2
434479 150807 2
434479 500396 2
434479 321288 2
434479 108437 2
434479 10646 2
434479 449294 2
434479 128194 2
434479 424661 2
434479 393492 2
434479 300434 2
434479 111822 2
434479 249833 2
434479 420376 2
434479 81836 2
434479 446066 2
434479 667801 2
434479 292753 2
434479 2570623 2
434479 310066 2
434479 401052 2
434479 245528 2
434479 312715 2
434479 150946 2
434479 452617 2
434479 192719 2
434479 1340247 2
19111 33075 2
19111 236394 2
19111 146417 2
19111 452564 2
19111 205136 2
19111 128303 2
19111 262831 2
19111 125561 2
19111 241616 2
19111 11909 2
19111 75147 2
19111 268798 2
19111 446546 2
19111 42210 2
19111 164517 2
19111 359563 2
19111 127396 2
19111 29995 2
19111 300977 2
19111 431388 2
19111 253446 2
19111 104945 2
19111 343941 2
19111 229695 2
19111 303067 2
19111 49053 2
19111 57166 2
19111 10483 2
19111 55566 2
19111 384173 2
19111 358660 2
19111 449674 2
19111 392709 2
19111 334398 2
19111 23046 2
19111 45434 2
19111 342659 2
19111 129124 2
19111 263460 2
19111 125452 2
19111 29358 2
19111 261559 2
19111 525289 2
19111 303342 2
19111 290222 2
19111 300364 2
19111 65661 2
19111 277624 2
19111 123051 2
19111 350717 2
19111 311873 2
19111 431753 2
19111 222615 2
19111 121357 2
19111 251407 2
19111 175213 2
19111 441948 2
19111 51566 2
19111 449294 2
19111 261376 2
19111 214582 2
19111 40320 2
19111 13104 2
19111 388218 2
19111 437177 2
19111 108437 2
19111 331149 2
19111 144028 2
19111 307839 2
19111 17065 2
19111 142296 2
19111 207128 2
19111 336816 2
19111 465172 2
19111 42296 2
19111 453356 2
19111 148200 2
19111 410909 2
19111 367252 2
19111 45929 2
19111 69253 2
19111 454077 2
19111 237794 2
19111 371006 2
19111 182271 2
19111 452212 2
19111 84265 2
19111 466789 2
19111 171428 2
19111 436202 2
19111 257312 2
19111 86126 2
19111 20559 2
19111 424263 2
19111 182814 2
19111 427304 2
19111 155120 2
19111 150946 2
19111 380880 2
19111 407392 2
19111 461022 2
19111 91645 2
19111 38951 2
265449 389819 2
265449 2042 2
265449 166128 2
265449 62199 2
300857 33075 2
300857 155015 2
300857 179792 2
300857 101863 2
300857 129480 2
300857 236394 2
300857 146417 2
300857 343967 2
300857 162366 2
300857 346931 2
300857 452564 2
300857 125561 2
300857 76244 2
300857 393466 2
300857 111564 2
300857 15585 2
300857 367765 2
300857 65031 2
300857 57340 2
300857 291668 2
300857 42210 2
300857 269301 2
300857 359563 2
300857 127396 2
300857 110984 2
300857 57755 2
300857 300745 2
300857 164234 2
300857 142751 2
300857 467779 2
300857 163335 2
300857 91502 2
300857 128628 2
300857 49053 2
300857 57166 2
300857 19930 2
300857 358660 2
300857 443388 2
300857 492846 2
300857 445495 2
300857 87014 2
300857 83071 2
300857 105860 2
300857 384173 2
300857 300364 2
300857 108136 2
300857 175952 2
300857 38951 2
300857 344598 2
300857 262657 2
300857 298308 2
300857 117618 2
300857 420376 2
300857 191821 2
300857 431753 2
300857 306490 2
300857 140865 2
300857 319649 2
300857 23046 2
300857 405947 2
300857 314116 2
382795 155015 2
382795 54572 2
382795 458642 2
382795 362393 2
382795 241616 2
382795 263045 2
382795 291668 2
382795 339387 2
382795 373560 2
382795 231285 2
382795 128870 2
382795 430083 2
382795 261404 2
382795 218358 2
382795 210816 2
382795 413301 2
382795 23912 2
382795 15085 2
382795 245438 2
382795 63391 2
382795 314341 2
382795 87090 2
382795 31909 2
382795 197550 2
382795 105318 2
382795 87098 2
382795 269553 2
382795 148937 2
382795 448028 2
382795 338017 2
382795 333983 2
382795 384094 2
382795 256797 2
382795 415474 2
382795 198410 2
382795 72791 2
382795 642176 2
382795 308466 2
382795 340759 2
382795 48685 2
382795 262772 2
382795 208560 2
382795 418260 2
382795 432135 2
382795 453052 2
382795 466435 2
382795 211984 2
382795 75707 2
382795 251423 2
382795 199407 2
382795 2493 2
382795 155966 2
382795 136334 2
382795 391723 2
382795 465703 2
382795 58465 2
382795 299648 2
382795 64674 2
382795 257312 2
382795 367233 2
382795 160056 2
382795 593 2
382795 139596 2
382795 43539 2
382795 47642 2
98521 33075 2
98521 155015 2
98521 282441 2
98521 179792 2
98521 101863 2
98521 129480 2
98521 236394 2
98521 146417 2
98521 203194 2
98521 158310 2
98521 343967 2
98521 162366 2
98521 346931 2
98521 452564 2
98521 167543 2
98521 128303 2
98521 307237 2
98521 332455 2
98521 125561 2
98521 424761 2
98521 335767 2
98521 169181 2
98521 221688 2
98521 393466 2
98521 111564 2
98521 446546 2
98521 440691 2
98521 65031 2
98521 57340 2
98521 127396 2
98521 196149 2
98521 337490 2
98521 110984 2
98521 128870 2
98521 431388 2
98521 339845 2
98521 140905 2
98521 101913 2
98521 467779 2
98521 170293 2
98521 118275 2
98521 143429 2
98521 10483 2
98521 334398 2
98521 360965 2
98521 3721 2
98521 328777 2
98521 311873 2
98521 234589 2
98521 425261 2
98521 419290 2
98521 77355 2
98521 70734 2
98521 25614 2
98521 37054 2
98521 41004 2
98521 257312 2
98521 292192 2
98521 449294 2
98521 291519 2
98521 206515 2
98521 5170 2
98521 16722 2
98521 438270 2
98521 363459 2
98521 211984 2
98521 140865 2
98521 261559 2
98521 66097 2
98521 66357 2
98521 429908 2
98521 93563 2
98521 382061 2
98521 384173 2
98521 39557 2
98521 312431 2
98521 203215 2
98521 560196 2
98521 564039 2
98521 335120 2
98521 188038 2
98521 84249 2
98521 132319 2
98521 501884 2
98521 350717 2
98521 315639 2
98521 344182 2
98521 289040 2
98521 445262 2
98521 328467 2
98521 298308 2
98521 350867 2
98521 73148 2
98521 182814 2
98521 318699 2
98521 119923 2
98521 116979 2
98521 229804 2
98521 454418 2
98521 42479 2
98521 412150 2
98521 499915 2
98521 330994 2
98521 318877 2
98521 442933 2
98521 142709 2
98521 367252 2
98521 80395 2
98521 393438 2
98521 45929 2
98521 69253 2
98521 182271 2
98521 452212 2
98521 84265 2
98521 76373 2
98521 384791 2
98521 146649 2
98521 161881 2
98521 314116 2
98521 21660 2
98521 326972 2
98521 362850 2
98521 411973 2
98521 7300 2
98521 50726 2
116368 196563 2
116368 236886 2
116368 376244 2
116368 237394 2
116368 164469 2
116368 158310 2
116368 187331 2
116368 167543 2
116368 458069 2
116368 362393 2
116368 332455 2
116368 142835 2
116368 40035 2
116368 125561 2
116368 180634 2
116368 111564 2
116368 336860 2
116368 415871 2
116368 269301 2
116368 29995 2
116368 339845 2
116368 467078 2
116368 411677 2
116368 482949 2
116368 57755 2
116368 303067 2
116368 191072 2
116368 148911 2
116368 10483 2
116368 278208 2
116368 370342 2
116368 299772 2
116368 173673 2
116368 13104 2
116368 226972 2
116368 196079 2
116368 58808 2
116368 412277 2
116368 291519 2
116368 212227 2
116368 129124 2
116368 58465 2
116368 348055 2
116368 375980 2
116368 449294 2
116368 129679 2
116368 16400 2
116368 314669 2
116368 16722 2
116368 132901 2
116368 247842 2
116368 38259 2
116368 66097 2
116368 496962 2
116368 316744 2
116368 350717 2
116368 79670 2
116368 88815 2
116368 309014 2
116368 461195 2
116368 108136 2
116368 77103 2
116368 22167 2
116368 175952 2
116368 65423 2
116368 48041 2
116368 461169 2
116368 140865 2
116368 370197 2
116368 258677 2
116368 154721 2
116368 258870 2
116368 16211 2
116368 771160 2
116368 1852803 2
116368 667801 2
116368 158002 2
116368 892334 2
116368 405639 2
116368 116848 2
116368 4040352 2
116368 31312 2
116368 397209 2
116368 378537 2
116368 276117 2
116368 3476 2
116368 411613 2
116368 236752 2
116368 456875 2
116368 86477 2
116368 279153 2
60283 101863 2
60283 158633 2
60283 40035 2
60283 367765 2
60283 42210 2
60283 339387 2
60283 128870 2
60283 104945 2
60283 453052 2
60283 394628 2
60283 251913 2
60283 367252 2
60283 835 2
60283 80395 2
60283 465703 2
60283 393438 2
60283 17077 2
60283 114908 2
60283 45929 2
60283 226972 2
60283 69253 2
60283 454077 2
60283 237794 2
60283 371006 2
60283 182271 2
60283 353181 2
60283 452212 2
60283 442071 2
60283 432135 2
60283 84265 2
60283 466789 2
60283 221110 2
154520 344662 2
154520 40035 2
154520 68457 2
154520 411677 2
154520 163335 2
154520 101024 2
154520 19322 2
154520 97458 2
154520 159929 2
154520 1042291 2
176376 458642 2
176376 344662 2
176376 40035 2
176376 339387 2
176376 378704 2
176376 482949 2
176376 430083 2
176376 163335 2
176376 91502 2
176376 261404 2
176376 10483 2
176376 251913 2
176376 60920 2
176376 299772 2
176376 451384 2
458642 311919 2
458642 113024 2
458642 54572 2
458642 128303 2
458642 332455 2
458642 40035 2
458642 76244 2
458642 335767 2
458642 75147 2
458642 65031 2
458642 211769 2
458642 339845 2
458642 253446 2
458642 57755 2
458642 104945 2
458642 101913 2
458642 91502 2
458642 229695 2
458642 128628 2
458642 49053 2
458642 261404 2
458642 23715 2
458642 251913 2
458642 437265 2
458642 86477 2
458642 432135 2
458642 384173 2
458642 221110 2
